film_id,negozio_id,inventario_id
476,1,2200
850,1,3889
805,2,3681
422,2,1940
913,1,4196
89,1,401
300,2,1362
103,1,468
69,2,308
424,2,1949
280,2,1264
920,1,4231
103,2,470
532,2,2438
841,1,3839
369,2,1697
863,2,3962
499,1,2295
819,1,3744
544,2,2483
963,2,4407
579,1,2638
849,1,3881
933,1,4285
812,1,3710
805,1,3680
42,2,186
472,2,2185
465,2,2154
12,1,62
650,1,2965
800,2,3665
469,2,2175
167,2,769
677,2,3083
202,1,909
285,2,1294
688,2,3133
119,1,545
823,1,3760
76,1,343
571,1,2599
645,1,2935
304,2,1389
696,2,3171
563,2,2574
797,2,3652
227,2,1015
249,1,1122
982,1,4497
442,1,2031
795,1,3640
202,1,911
804,1,3673
925,1,4255
373,2,1711
788,2,3607
358,1,1642
100,1,454
945,2,4339
230,1,1027
484,2,2241
260,2,1174
938,1,4307
532,2,2439
337,1,1540
545,1,2487
150,2,686
392,2,1808
683,1,3110
915,2,4212
707,2,3219
803,2,3671
681,1,3100
724,1,3286
982,2,4499
295,1,1336
446,2,2055
937,1,4300
307,1,1402
527,1,2414
91,2,416
525,2,2408
976,1,4467
775,1,3545
711,2,3241
583,1,2658
345,1,1570
282,2,1276
489,1,2261
922,2,4242
97,2,440
871,2,4003
269,2,1211
314,1,1435
302,1,1373
270,2,1220
449,2,2072
982,1,4498
587,1,2675
367,1,1683
21,1,102
534,1,2445
913,2,4200
709,2,3231
735,1,3344
272,1,1226
818,1,3740
349,2,1594
838,1,3825
49,2,219
356,1,1629
537,2,2460
460,2,2125
694,1,3160
603,2,2752
236,2,1062
868,1,3981
182,1,833
904,1,4162
343,1,1564
789,1,3608
80,1,367
130,1,595
570,1,2593
446,1,2053
243,1,1089
951,2,4364
28,1,139
299,1,1355
205,1,923
436,1,2001
787,1,3602
849,2,3887
944,1,4329
382,1,1760
665,2,3032
583,2,2660
708,1,3223
403,1,1851
683,2,3113
567,2,2586
782,2,3575
40,2,184
428,2,1964
410,2,1885
300,2,1363
843,1,3850
993,2,4553
141,2,653
989,2,4535
149,1,680
982,2,4500
907,1,4173
375,1,1721
596,2,2717
878,2,4029
912,2,4192
117,2,537
906,2,4169
687,1,3124
366,1,1676
365,2,1672
580,1,2645
189,1,858
835,1,3812
368,1,1688
554,1,2520
654,1,2982
545,1,2486
740,2,3375
293,2,1328
362,1,1659
487,2,2254
614,1,2794
193,1,873
150,1,685
167,2,768
743,2,3385
809,2,3699
574,1,2616
354,1,1621
53,1,235
871,2,4002
856,2,3926
795,1,3643
876,1,4022
589,2,2683
996,1,4564
86,1,387
254,1,1148
698,1,3182
835,1,3811
203,2,912
890,1,4080
91,2,417
327,2,1495
378,1,1738
466,1,2156
109,1,488
714,2,3243
431,2,1977
160,2,735
369,1,1692
695,1,3165
785,1,3591
306,1,1399
717,2,3260
321,1,1468
6,1,28
19,2,97
734,1,3338
894,1,4111
338,2,1543
674,1,3067
418,1,1923
545,2,2488
611,1,2786
255,2,1158
270,1,1216
289,1,1310
592,1,2696
810,2,3705
57,2,259
258,2,1165
602,1,2743
447,2,2062
222,2,995
552,2,2513
49,1,216
500,2,2301
470,1,2176
72,2,324
947,1,4345
450,1,2075
932,2,4283
969,1,4432
57,1,256
763,1,3480
505,2,2325
423,2,1945
149,2,683
344,1,1567
757,1,3453
423,1,1943
823,2,3763
862,1,3952
938,1,4304
226,2,1008
926,2,4259
463,1,2139
554,2,2523
461,2,2131
604,2,2755
7,1,33
608,1,2765
995,2,4562
835,1,3813
481,2,2225
416,1,1912
189,2,859
532,2,2440
526,2,2411
539,1,2465
227,1,1012
655,1,2986
903,2,4159
26,2,133
85,2,384
356,1,1628
805,2,3683
777,1,3554
164,2,752
534,2,2447
691,1,3148
234,1,1050
79,1,359
625,2,2853
668,2,3047
735,2,3346
535,1,2450
309,2,1415
896,2,4123
60,1,270
162,2,744
1,2,5
134,2,617
986,2,4520
19,1,96
837,2,3823
723,2,3285
674,1,3068
430,2,1973
560,1,2554
638,2,2908
345,2,1574
776,1,3549
331,1,1516
916,1,4213
