film_id,actor_id,first_name,last_name,title,description,release_year,language,original_language_id,rental_duration,rental_rate,length,replacement_cost,rating
545,48,FRANCES,DAY-LEWIS,MADNESS ATTACKS,A Fanciful Tale of a Squirrel And a Boat who must Defeat a Crocodile in The Gulf of Mexico,2006,English,,4,0.99,178,14.99,PG-13
545,92,KIRSTEN,AKROYD,MADNESS ATTACKS,A Fanciful Tale of a Squirrel And a Boat who must Defeat a Crocodile in The Gulf of Mexico,2006,English,,4,0.99,178,14.99,PG-13
545,110,SUSAN,DAVIS,MADNESS ATTACKS,A Fanciful Tale of a Squirrel And a Boat who must Defeat a Crocodile in The Gulf of Mexico,2006,English,,4,0.99,178,14.99,PG-13
545,126,FRANCES,TOMEI,MADNESS ATTACKS,A Fanciful Tale of a Squirrel And a Boat who must Defeat a Crocodile in The Gulf of Mexico,2006,English,,4,0.99,178,14.99,PG-13
545,81,SCARLETT,DAMON,MADNESS ATTACKS,A Fanciful Tale of a Squirrel And a Boat who must Defeat a Crocodile in The Gulf of Mexico,2006,English,,4,0.99,178,14.99,PG-13
545,164,HUMPHREY,WILLIS,MADNESS ATTACKS,A Fanciful Tale of a Squirrel And a Boat who must Defeat a Crocodile in The Gulf of Mexico,2006,English,,4,0.99,178,14.99,PG-13
545,198,MARY,KEITEL,MADNESS ATTACKS,A Fanciful Tale of a Squirrel And a Boat who must Defeat a Crocodile in The Gulf of Mexico,2006,English,,4,0.99,178,14.99,PG-13
628,180,JEFF,SILVERSTONE,NORTHWEST POLISH,A Boring Character Study of a Boy And a A Shark who must Outrace a Womanizer in The Outback,2006,English,,5,2.99,172,24.99,PG
628,135,RITA,REYNOLDS,NORTHWEST POLISH,A Boring Character Study of a Boy And a A Shark who must Outrace a Womanizer in The Outback,2006,English,,5,2.99,172,24.99,PG
628,198,MARY,KEITEL,NORTHWEST POLISH,A Boring Character Study of a Boy And a A Shark who must Outrace a Womanizer in The Outback,2006,English,,5,2.99,172,24.99,PG
628,79,MAE,HOFFMAN,NORTHWEST POLISH,A Boring Character Study of a Boy And a A Shark who must Outrace a Womanizer in The Outback,2006,English,,5,2.99,172,24.99,PG
628,70,MICHELLE,MCCONAUGHEY,NORTHWEST POLISH,A Boring Character Study of a Boy And a A Shark who must Outrace a Womanizer in The Outback,2006,English,,5,2.99,172,24.99,PG
628,189,CUBA,BIRCH,NORTHWEST POLISH,A Boring Character Study of a Boy And a A Shark who must Outrace a Womanizer in The Outback,2006,English,,5,2.99,172,24.99,PG
628,167,LAURENCE,BULLOCK,NORTHWEST POLISH,A Boring Character Study of a Boy And a A Shark who must Outrace a Womanizer in The Outback,2006,English,,5,2.99,172,24.99,PG
628,197,REESE,WEST,NORTHWEST POLISH,A Boring Character Study of a Boy And a A Shark who must Outrace a Womanizer in The Outback,2006,English,,5,2.99,172,24.99,PG
925,45,REESE,KILMER,UNITED PILOT,A Fast-Paced Reflection of a Cat And a Mad Cow who must Fight a Car in The Sahara Desert,2006,English,,3,0.99,164,27.99,R
925,90,SEAN,GUINESS,UNITED PILOT,A Fast-Paced Reflection of a Cat And a Mad Cow who must Fight a Car in The Sahara Desert,2006,English,,3,0.99,164,27.99,R
925,188,ROCK,DUKAKIS,UNITED PILOT,A Fast-Paced Reflection of a Cat And a Mad Cow who must Fight a Car in The Sahara Desert,2006,English,,3,0.99,164,27.99,R
925,64,RAY,JOHANSSON,UNITED PILOT,A Fast-Paced Reflection of a Cat And a Mad Cow who must Fight a Car in The Sahara Desert,2006,English,,3,0.99,164,27.99,R
925,170,MENA,HOPPER,UNITED PILOT,A Fast-Paced Reflection of a Cat And a Mad Cow who must Fight a Car in The Sahara Desert,2006,English,,3,0.99,164,27.99,R
925,37,VAL,BOLGER,UNITED PILOT,A Fast-Paced Reflection of a Cat And a Mad Cow who must Fight a Car in The Sahara Desert,2006,English,,3,0.99,164,27.99,R
385,71,ADAM,GRANT,GROUNDHOG UNCUT,A Brilliant Panorama of a Astronaut And a Technical Writer who must Discover a Butler in A Manhattan Penthouse,2006,English,,6,4.99,139,26.99,PG-13
385,47,JULIA,BARRYMORE,GROUNDHOG UNCUT,A Brilliant Panorama of a Astronaut And a Technical Writer who must Discover a Butler in A Manhattan Penthouse,2006,English,,6,4.99,139,26.99,PG-13
385,172,GROUCHO,WILLIAMS,GROUNDHOG UNCUT,A Brilliant Panorama of a Astronaut And a Technical Writer who must Discover a Butler in A Manhattan Penthouse,2006,English,,6,4.99,139,26.99,PG-13
385,90,SEAN,GUINESS,GROUNDHOG UNCUT,A Brilliant Panorama of a Astronaut And a Technical Writer who must Discover a Butler in A Manhattan Penthouse,2006,English,,6,4.99,139,26.99,PG-13
385,62,JAYNE,NEESON,GROUNDHOG UNCUT,A Brilliant Panorama of a Astronaut And a Technical Writer who must Discover a Butler in A Manhattan Penthouse,2006,English,,6,4.99,139,26.99,PG-13
385,13,UMA,WOOD,GROUNDHOG UNCUT,A Brilliant Panorama of a Astronaut And a Technical Writer who must Discover a Butler in A Manhattan Penthouse,2006,English,,6,4.99,139,26.99,PG-13
385,133,RICHARD,PENN,GROUNDHOG UNCUT,A Brilliant Panorama of a Astronaut And a Technical Writer who must Discover a Butler in A Manhattan Penthouse,2006,English,,6,4.99,139,26.99,PG-13
726,176,JON,CHASE,RESERVOIR ADAPTATION,A Intrepid Drama of a Teacher And a Moose who must Kill a Car in California,2006,English,,7,2.99,61,29.99,PG-13
726,113,MORGAN,HOPKINS,RESERVOIR ADAPTATION,A Intrepid Drama of a Teacher And a Moose who must Kill a Car in California,2006,English,,7,2.99,61,29.99,PG-13
726,124,SCARLETT,BENING,RESERVOIR ADAPTATION,A Intrepid Drama of a Teacher And a Moose who must Kill a Car in California,2006,English,,7,2.99,61,29.99,PG-13
726,67,JESSICA,BAILEY,RESERVOIR ADAPTATION,A Intrepid Drama of a Teacher And a Moose who must Kill a Car in California,2006,English,,7,2.99,61,29.99,PG-13
726,58,CHRISTIAN,AKROYD,RESERVOIR ADAPTATION,A Intrepid Drama of a Teacher And a Moose who must Kill a Car in California,2006,English,,7,2.99,61,29.99,PG-13
726,145,KIM,ALLEN,RESERVOIR ADAPTATION,A Intrepid Drama of a Teacher And a Moose who must Kill a Car in California,2006,English,,7,2.99,61,29.99,PG-13
726,99,JIM,MOSTEL,RESERVOIR ADAPTATION,A Intrepid Drama of a Teacher And a Moose who must Kill a Car in California,2006,English,,7,2.99,61,29.99,PG-13
198,104,PENELOPE,CRONYN,CRYSTAL BREAKING,A Fast-Paced Character Study of a Feminist And a Explorer who must Face a Pastry Chef in Ancient Japan,2006,English,,6,2.99,184,22.99,NC-17
198,156,FAY,WOOD,CRYSTAL BREAKING,A Fast-Paced Character Study of a Feminist And a Explorer who must Face a Pastry Chef in Ancient Japan,2006,English,,6,2.99,184,22.99,NC-17
198,121,LIZA,BERGMAN,CRYSTAL BREAKING,A Fast-Paced Character Study of a Feminist And a Explorer who must Face a Pastry Chef in Ancient Japan,2006,English,,6,2.99,184,22.99,NC-17
198,45,REESE,KILMER,CRYSTAL BREAKING,A Fast-Paced Character Study of a Feminist And a Explorer who must Face a Pastry Chef in Ancient Japan,2006,English,,6,2.99,184,22.99,NC-17
198,62,JAYNE,NEESON,CRYSTAL BREAKING,A Fast-Paced Character Study of a Feminist And a Explorer who must Face a Pastry Chef in Ancient Japan,2006,English,,6,2.99,184,22.99,NC-17
817,198,MARY,KEITEL,SOLDIERS EVOLUTION,A Lacklusture Panorama of a A Shark And a Pioneer who must Confront a Student in The First Manned Space Station,2006,English,,7,4.99,185,27.99,R
817,13,UMA,WOOD,SOLDIERS EVOLUTION,A Lacklusture Panorama of a A Shark And a Pioneer who must Confront a Student in The First Manned Space Station,2006,English,,7,4.99,185,27.99,R
817,112,RUSSELL,BACALL,SOLDIERS EVOLUTION,A Lacklusture Panorama of a A Shark And a Pioneer who must Confront a Student in The First Manned Space Station,2006,English,,7,4.99,185,27.99,R
817,179,ED,GUINESS,SOLDIERS EVOLUTION,A Lacklusture Panorama of a A Shark And a Pioneer who must Confront a Student in The First Manned Space Station,2006,English,,7,4.99,185,27.99,R
817,15,CUBA,OLIVIER,SOLDIERS EVOLUTION,A Lacklusture Panorama of a A Shark And a Pioneer who must Confront a Student in The First Manned Space Station,2006,English,,7,4.99,185,27.99,R
817,153,MINNIE,KILMER,SOLDIERS EVOLUTION,A Lacklusture Panorama of a A Shark And a Pioneer who must Confront a Student in The First Manned Space Station,2006,English,,7,4.99,185,27.99,R
817,5,JOHNNY,LOLLOBRIGIDA,SOLDIERS EVOLUTION,A Lacklusture Panorama of a A Shark And a Pioneer who must Confront a Student in The First Manned Space Station,2006,English,,7,4.99,185,27.99,R
817,90,SEAN,GUINESS,SOLDIERS EVOLUTION,A Lacklusture Panorama of a A Shark And a Pioneer who must Confront a Student in The First Manned Space Station,2006,English,,7,4.99,185,27.99,R
817,35,JUDY,DEAN,SOLDIERS EVOLUTION,A Lacklusture Panorama of a A Shark And a Pioneer who must Confront a Student in The First Manned Space Station,2006,English,,7,4.99,185,27.99,R
991,46,PARKER,GOLDBERG,WORST BANGER,A Thrilling Drama of a Madman And a Dentist who must Conquer a Boy in The Outback,2006,English,,4,2.99,185,26.99,PG
991,100,SPENCER,DEPP,WORST BANGER,A Thrilling Drama of a Madman And a Dentist who must Conquer a Boy in The Outback,2006,English,,4,2.99,185,26.99,PG
991,181,MATTHEW,CARREY,WORST BANGER,A Thrilling Drama of a Madman And a Dentist who must Conquer a Boy in The Outback,2006,English,,4,2.99,185,26.99,PG
742,116,DAN,STREEP,ROOF CHAMPION,A Lacklusture Reflection of a Car And a Explorer who must Find a Monkey in A Baloon,2006,English,,7,0.99,101,25.99,R
742,22,ELVIS,MARX,ROOF CHAMPION,A Lacklusture Reflection of a Car And a Explorer who must Find a Monkey in A Baloon,2006,English,,7,0.99,101,25.99,R
742,124,SCARLETT,BENING,ROOF CHAMPION,A Lacklusture Reflection of a Car And a Explorer who must Find a Monkey in A Baloon,2006,English,,7,0.99,101,25.99,R
742,140,WHOOPI,HURT,ROOF CHAMPION,A Lacklusture Reflection of a Car And a Explorer who must Find a Monkey in A Baloon,2006,English,,7,0.99,101,25.99,R
742,2,NICK,WAHLBERG,ROOF CHAMPION,A Lacklusture Reflection of a Car And a Explorer who must Find a Monkey in A Baloon,2006,English,,7,0.99,101,25.99,R
827,3,ED,CHASE,SPICE SORORITY,A Fateful Display of a Pioneer And a Hunter who must Defeat a Husband in An Abandoned Mine Shaft,2006,English,,5,4.99,141,22.99,NC-17
827,177,GENE,MCKELLEN,SPICE SORORITY,A Fateful Display of a Pioneer And a Hunter who must Defeat a Husband in An Abandoned Mine Shaft,2006,English,,5,4.99,141,22.99,NC-17
827,28,WOODY,HOFFMAN,SPICE SORORITY,A Fateful Display of a Pioneer And a Hunter who must Defeat a Husband in An Abandoned Mine Shaft,2006,English,,5,4.99,141,22.99,NC-17
827,38,TOM,MCKELLEN,SPICE SORORITY,A Fateful Display of a Pioneer And a Hunter who must Defeat a Husband in An Abandoned Mine Shaft,2006,English,,5,4.99,141,22.99,NC-17
827,191,GREGORY,GOODING,SPICE SORORITY,A Fateful Display of a Pioneer And a Hunter who must Defeat a Husband in An Abandoned Mine Shaft,2006,English,,5,4.99,141,22.99,NC-17
827,55,FAY,KILMER,SPICE SORORITY,A Fateful Display of a Pioneer And a Hunter who must Defeat a Husband in An Abandoned Mine Shaft,2006,English,,5,4.99,141,22.99,NC-17
827,176,JON,CHASE,SPICE SORORITY,A Fateful Display of a Pioneer And a Hunter who must Defeat a Husband in An Abandoned Mine Shaft,2006,English,,5,4.99,141,22.99,NC-17
827,174,MICHAEL,BENING,SPICE SORORITY,A Fateful Display of a Pioneer And a Hunter who must Defeat a Husband in An Abandoned Mine Shaft,2006,English,,5,4.99,141,22.99,NC-17
827,81,SCARLETT,DAMON,SPICE SORORITY,A Fateful Display of a Pioneer And a Hunter who must Defeat a Husband in An Abandoned Mine Shaft,2006,English,,5,4.99,141,22.99,NC-17
827,114,MORGAN,MCDORMAND,SPICE SORORITY,A Fateful Display of a Pioneer And a Hunter who must Defeat a Husband in An Abandoned Mine Shaft,2006,English,,5,4.99,141,22.99,NC-17
827,43,KIRK,JOVOVICH,SPICE SORORITY,A Fateful Display of a Pioneer And a Hunter who must Defeat a Husband in An Abandoned Mine Shaft,2006,English,,5,4.99,141,22.99,NC-17
761,81,SCARLETT,DAMON,SANTA PARIS,A Emotional Documentary of a Moose And a Car who must Redeem a Mad Cow in A Baloon Factory,2006,English,,7,2.99,154,23.99,PG
761,69,KENNETH,PALTROW,SANTA PARIS,A Emotional Documentary of a Moose And a Car who must Redeem a Mad Cow in A Baloon Factory,2006,English,,7,2.99,154,23.99,PG
761,149,RUSSELL,TEMPLE,SANTA PARIS,A Emotional Documentary of a Moose And a Car who must Redeem a Mad Cow in A Baloon Factory,2006,English,,7,2.99,154,23.99,PG
761,185,MICHAEL,BOLGER,SANTA PARIS,A Emotional Documentary of a Moose And a Car who must Redeem a Mad Cow in A Baloon Factory,2006,English,,7,2.99,154,23.99,PG
761,171,OLYMPIA,PFEIFFER,SANTA PARIS,A Emotional Documentary of a Moose And a Car who must Redeem a Mad Cow in A Baloon Factory,2006,English,,7,2.99,154,23.99,PG
761,85,MINNIE,ZELLWEGER,SANTA PARIS,A Emotional Documentary of a Moose And a Car who must Redeem a Mad Cow in A Baloon Factory,2006,English,,7,2.99,154,23.99,PG
25,166,NICK,DEGENERES,ANGELS LIFE,A Thoughtful Display of a Woman And a Astronaut who must Battle a Robot in Berlin,2006,English,,3,2.99,74,15.99,G
25,187,RENEE,BALL,ANGELS LIFE,A Thoughtful Display of a Woman And a Astronaut who must Battle a Robot in Berlin,2006,English,,3,2.99,74,15.99,G
25,91,CHRISTOPHER,BERRY,ANGELS LIFE,A Thoughtful Display of a Woman And a Astronaut who must Battle a Robot in Berlin,2006,English,,3,2.99,74,15.99,G
25,47,JULIA,BARRYMORE,ANGELS LIFE,A Thoughtful Display of a Woman And a Astronaut who must Battle a Robot in Berlin,2006,English,,3,2.99,74,15.99,G
25,4,JENNIFER,DAVIS,ANGELS LIFE,A Thoughtful Display of a Woman And a Astronaut who must Battle a Robot in Berlin,2006,English,,3,2.99,74,15.99,G
25,7,GRACE,MOSTEL,ANGELS LIFE,A Thoughtful Display of a Woman And a Astronaut who must Battle a Robot in Berlin,2006,English,,3,2.99,74,15.99,G
25,136,ED,MANSFIELD,ANGELS LIFE,A Thoughtful Display of a Woman And a Astronaut who must Battle a Robot in Berlin,2006,English,,3,2.99,74,15.99,G
25,1,PENELOPE,GUINESS,ANGELS LIFE,A Thoughtful Display of a Woman And a Astronaut who must Battle a Robot in Berlin,2006,English,,3,2.99,74,15.99,G
551,58,CHRISTIAN,AKROYD,MAIDEN HOME,A Lacklusture Saga of a Moose And a Teacher who must Kill a Forensic Psychologist in A MySQL Convention,2006,English,,3,4.99,138,9.99,PG
551,95,DARYL,WAHLBERG,MAIDEN HOME,A Lacklusture Saga of a Moose And a Teacher who must Kill a Forensic Psychologist in A MySQL Convention,2006,English,,3,4.99,138,9.99,PG
551,28,WOODY,HOFFMAN,MAIDEN HOME,A Lacklusture Saga of a Moose And a Teacher who must Kill a Forensic Psychologist in A MySQL Convention,2006,English,,3,4.99,138,9.99,PG
551,191,GREGORY,GOODING,MAIDEN HOME,A Lacklusture Saga of a Moose And a Teacher who must Kill a Forensic Psychologist in A MySQL Convention,2006,English,,3,4.99,138,9.99,PG
551,60,HENRY,BERRY,MAIDEN HOME,A Lacklusture Saga of a Moose And a Teacher who must Kill a Forensic Psychologist in A MySQL Convention,2006,English,,3,4.99,138,9.99,PG
551,150,JAYNE,NOLTE,MAIDEN HOME,A Lacklusture Saga of a Moose And a Teacher who must Kill a Forensic Psychologist in A MySQL Convention,2006,English,,3,4.99,138,9.99,PG
551,94,KENNETH,TORN,MAIDEN HOME,A Lacklusture Saga of a Moose And a Teacher who must Kill a Forensic Psychologist in A MySQL Convention,2006,English,,3,4.99,138,9.99,PG
551,82,WOODY,JOLIE,MAIDEN HOME,A Lacklusture Saga of a Moose And a Teacher who must Kill a Forensic Psychologist in A MySQL Convention,2006,English,,3,4.99,138,9.99,PG
359,111,CAMERON,ZELLWEGER,GLADIATOR WESTWARD,A Astounding Reflection of a Squirrel And a Sumo Wrestler who must Sink a Dentist in Ancient Japan,2006,English,,6,4.99,173,20.99,PG
359,71,ADAM,GRANT,GLADIATOR WESTWARD,A Astounding Reflection of a Squirrel And a Sumo Wrestler who must Sink a Dentist in Ancient Japan,2006,English,,6,4.99,173,20.99,PG
359,27,JULIA,MCQUEEN,GLADIATOR WESTWARD,A Astounding Reflection of a Squirrel And a Sumo Wrestler who must Sink a Dentist in Ancient Japan,2006,English,,6,4.99,173,20.99,PG
359,195,JAYNE,SILVERSTONE,GLADIATOR WESTWARD,A Astounding Reflection of a Squirrel And a Sumo Wrestler who must Sink a Dentist in Ancient Japan,2006,English,,6,4.99,173,20.99,PG
359,155,IAN,TANDY,GLADIATOR WESTWARD,A Astounding Reflection of a Squirrel And a Sumo Wrestler who must Sink a Dentist in Ancient Japan,2006,English,,6,4.99,173,20.99,PG
864,182,DEBBIE,AKROYD,SUNDANCE INVASION,A Epic Drama of a Lumberjack And a Explorer who must Confront a Hunter in A Baloon Factory,2006,English,,5,0.99,92,21.99,NC-17
864,117,RENEE,TRACY,SUNDANCE INVASION,A Epic Drama of a Lumberjack And a Explorer who must Confront a Hunter in A Baloon Factory,2006,English,,5,0.99,92,21.99,NC-17
864,147,FAY,WINSLET,SUNDANCE INVASION,A Epic Drama of a Lumberjack And a Explorer who must Confront a Hunter in A Baloon Factory,2006,English,,5,0.99,92,21.99,NC-17
