film_id,negozio_id,inventario_id
1,1,3
4,1,18
4,1,19
6,1,26
6,1,27
7,1,33
9,1,43
11,1,53
11,1,54
11,1,56
12,1,60
12,1,61
12,1,62
15,1,71
15,1,72
16,1,77
16,1,78
17,1,82
18,1,88
18,1,89
19,1,93
19,1,94
19,1,95
19,1,96
20,1,99
20,1,100
21,1,103
22,1,110
23,1,115
23,1,116
24,1,120
24,1,121
24,1,122
24,1,123
25,1,125
26,1,131
27,1,135
27,1,136
27,1,138
28,1,139
28,1,140
28,1,141
29,1,143
30,1,145
31,1,146
31,1,147
31,1,148
31,1,149
35,1,160
35,1,161
37,1,167
39,1,174
39,1,175
43,1,189
43,1,190
44,1,197
45,1,201
45,1,202
45,1,203
45,1,204
48,1,212
49,1,216
49,1,218
50,1,222
50,1,223
50,1,224
51,1,228
53,1,236
54,1,238
54,1,239
55,1,242
55,1,243
55,1,244
55,1,245
56,1,248
56,1,249
57,1,253
57,1,256
59,1,265
60,1,270
60,1,271
61,1,272
61,1,275
63,1,280
63,1,281
66,1,291
66,1,292
66,1,293
67,1,294
68,1,300
68,1,301
69,1,304
69,1,305
69,1,307
70,1,312
72,1,320
72,1,321
72,1,322
72,1,323
73,1,326
73,1,327
73,1,328
73,1,329
74,1,334
74,1,336
76,1,343
76,1,344
77,1,345
78,1,351
78,1,352
79,1,360
80,1,365
80,1,367
81,1,369
81,1,371
82,1,372
82,1,373
83,1,374
83,1,375
83,1,376
84,1,379
84,1,380
84,1,382
86,1,387
86,1,388
86,1,389
86,1,390
89,1,400
89,1,401
90,1,406
90,1,407
91,1,411
91,1,412
91,1,414
92,1,419
94,1,427
95,1,428
96,1,434
96,1,435
97,1,436
97,1,438
98,1,444
99,1,445
99,1,447
100,1,451
100,1,452
100,1,453
100,1,454
101,1,457
101,1,458
101,1,460
103,1,465
103,1,466
103,1,467
105,1,477
106,1,481
106,1,482
109,1,485
109,1,486
109,1,487
109,1,488
110,1,493
110,1,495
110,1,496
112,1,501
112,1,502
114,1,512
114,1,513
114,1,514
114,1,515
115,1,519
115,1,520
116,1,526
116,1,527
117,1,532
117,1,533
117,1,534
117,1,535
118,1,538
118,1,539
118,1,540
118,1,541
119,1,545
120,1,552
121,1,556
122,1,560
122,1,561
122,1,563
123,1,568
127,1,580
129,1,588
130,1,594
131,1,600
131,1,601
131,1,602
131,1,603
132,1,606
133,1,612
135,1,621
136,1,628
138,1,633
138,1,634
139,1,638
139,1,641
140,1,644
141,1,649
142,1,654
142,1,655
143,1,659
143,1,660
143,1,662
146,1,669
149,1,679
149,1,680
150,1,684
151,1,691
152,1,694
152,1,695
153,1,698
153,1,699
153,1,700
153,1,701
154,1,702
154,1,703
154,1,704
155,1,709
158,1,719
159,1,727
160,1,731
160,1,732
161,1,736
161,1,737
162,1,738
162,1,739
162,1,740
165,1,753
165,1,755
166,1,759
166,1,760
166,1,761
167,1,764
167,1,766
168,1,771
168,1,772
172,1,783
172,1,785
172,1,786
173,1,791
174,1,795
174,1,796
175,1,803
175,1,804
176,1,808
176,1,809
178,1,818
179,1,819
179,1,821
179,1,822
181,1,825
182,1,832
182,1,833
183,1,835
183,1,836
185,1,845
186,1,847
186,1,848
188,1,855
188,1,856
189,1,857
189,1,858
193,1,874
196,1,886
197,1,887
199,1,889
199,1,892
200,1,897
200,1,898
200,1,899
200,1,900
201,1,906
201,1,907
202,1,911
204,1,917
204,1,918
204,1,919
205,1,922
205,1,924
206,1,926
206,1,927
206,1,928
206,1,929
207,1,934
207,1,936
208,1,938
208,1,939
208,1,940
211,1,949
212,1,950
212,1,951
213,1,955
213,1,956
215,1,963
215,1,964
215,1,965
216,1,970
218,1,975
219,1,981
219,1,983
219,1,984
220,1,987
220,1,988
222,1,993
222,1,994
224,1,1002
225,1,1003
225,1,1005
226,1,1006
226,1,1007
227,1,1012
228,1,1016
228,1,1017
228,1,1018
229,1,1023
230,1,1027
230,1,1028
231,1,1031
232,1,1038
233,1,1044
234,1,1048
235,1,1056
238,1,1067
238,1,1068
239,1,1069
239,1,1070
239,1,1071
239,1,1072
241,1,1082
241,1,1083
242,1,1084
242,1,1085
243,1,1089
244,1,1095
244,1,1096
244,1,1097
245,1,1102
245,1,1104
247,1,1112
247,1,1113
249,1,1121
249,1,1122
251,1,1131
252,1,1138
253,1,1143
254,1,1149
255,1,1153
255,1,1154
255,1,1155
255,1,1156
259,1,1170
261,1,1176
263,1,1179
263,1,1180
263,1,1182
265,1,1188
265,1,1191
266,1,1192
266,1,1194
267,1,1200
267,1,1201
267,1,1202
269,1,1208
269,1,1209
270,1,1214
270,1,1215
271,1,1221
272,1,1227
272,1,1229
273,1,1230
273,1,1231
273,1,1233
274,1,1237
275,1,1244
275,1,1245
276,1,1250
277,1,1253
277,1,1254
277,1,1255
278,1,1257
279,1,1258
279,1,1259
280,1,1260
280,1,1261
280,1,1262
280,1,1263
281,1,1266
281,1,1267
282,1,1272
282,1,1273
282,1,1274
283,1,1278
284,1,1281
284,1,1282
284,1,1283
285,1,1288
285,1,1290
286,1,1295
286,1,1296
287,1,1300
288,1,1305
290,1,1314
291,1,1316
291,1,1317
291,1,1318
292,1,1319
292,1,1321
294,1,1330
295,1,1335
295,1,1336
295,1,1337
295,1,1338
296,1,1343
296,1,1344
298,1,1349
299,1,1354
299,1,1357
300,1,1358
300,1,1359
301,1,1364
301,1,1365
301,1,1366
302,1,1372
302,1,1373
303,1,1378
303,1,1380
304,1,1384
304,1,1385
304,1,1386
304,1,1387
305,1,1390
305,1,1392
305,1,1393
306,1,1399
307,1,1400
307,1,1401
308,1,1406
308,1,1407
309,1,1411
311,1,1418
311,1,1419
311,1,1420
313,1,1428
313,1,1429
313,1,1431
314,1,1434
314,1,1435
317,1,1445
317,1,1446
319,1,1452
319,1,1454
320,1,1459
321,1,1467
321,1,1468
322,1,1471
322,1,1472
324,1,1480
326,1,1485
326,1,1486
327,1,1491
327,1,1492
327,1,1493
329,1,1501
329,1,1502
330,1,1508
330,1,1510
331,1,1516
333,1,1523
334,1,1526
335,1,1533
336,1,1534
336,1,1536
337,1,1539
337,1,1540
340,1,1550
341,1,1551
341,1,1552
341,1,1553
342,1,1562
343,1,1564
344,1,1565
344,1,1566
344,1,1567
345,1,1570
346,1,1575
346,1,1576
347,1,1581
347,1,1582
347,1,1584
349,1,1590
349,1,1591
349,1,1592
350,1,1597
350,1,1598
350,1,1599
351,1,1606
353,1,1614
354,1,1621
354,1,1622
356,1,1628
356,1,1629
358,1,1639
358,1,1640
358,1,1641
358,1,1642
360,1,1648
360,1,1649
361,1,1652
361,1,1654
362,1,1659
362,1,1660
363,1,1661
363,1,1662
364,1,1667
364,1,1668
364,1,1669
365,1,1670
365,1,1671
366,1,1675
366,1,1676
366,1,1677
367,1,1681
367,1,1682
367,1,1684
368,1,1688
368,1,1689
369,1,1690
369,1,1691
369,1,1692
369,1,1693
370,1,1698
372,1,1706
372,1,1707
373,1,1708
374,1,1713
374,1,1715
375,1,1720
375,1,1721
376,1,1722
376,1,1723
376,1,1724
376,1,1725
377,1,1731
378,1,1736
378,1,1737
378,1,1738
381,1,1753
382,1,1757
382,1,1759
382,1,1760
383,1,1765
383,1,1766
383,1,1767
385,1,1774
387,1,1778
387,1,1779
387,1,1780
388,1,1785
388,1,1786
389,1,1790
389,1,1791
390,1,1795
391,1,1797
391,1,1800
392,1,1805
392,1,1806
392,1,1807
393,1,1811
394,1,1812
394,1,1813
394,1,1814
394,1,1815
395,1,1817
395,1,1818
397,1,1826
397,1,1828
401,1,1842
402,1,1843
402,1,1845
403,1,1849
403,1,1850
406,1,1859
407,1,1866
408,1,1868
408,1,1869
408,1,1870
409,1,1875
409,1,1877
410,1,1881
411,1,1886
411,1,1887
412,1,1890
413,1,1896
413,1,1897
414,1,1899
414,1,1901
415,1,1906
415,1,1907
417,1,1918
417,1,1919
417,1,1920
418,1,1923
418,1,1925
423,1,1943
424,1,1946
424,1,1947
427,1,1956
427,1,1957
427,1,1958
427,1,1959
428,1,1960
428,1,1962
428,1,1963
429,1,1966
429,1,1967
432,1,1980
432,1,1981
433,1,1985
433,1,1986
433,1,1987
434,1,1990
434,1,1991
435,1,1999
436,1,2000
436,1,2001
438,1,2012
438,1,2013
439,1,2019
439,1,2020
440,1,2023
440,1,2024
441,1,2027
441,1,2028
442,1,2029
442,1,2030
442,1,2031
443,1,2032
443,1,2033
443,1,2034
444,1,2039
444,1,2042
445,1,2047
445,1,2048
446,1,2054
447,1,2057
447,1,2058
447,1,2060
448,1,2065
451,1,2080
451,1,2081
453,1,2089
453,1,2090
453,1,2091
454,1,2094
454,1,2095
455,1,2096
455,1,2097
455,1,2099
460,1,2120
460,1,2123
461,1,2128
462,1,2134
462,1,2135
463,1,2139
463,1,2140
464,1,2144
464,1,2145
465,1,2152
466,1,2156
466,1,2157
467,1,2159
467,1,2160
468,1,2165
468,1,2168
470,1,2176
470,1,2177
471,1,2178
471,1,2179
471,1,2180
473,1,2188
476,1,2198
476,1,2199
476,1,2200
479,1,2213
479,1,2214
480,1,2218
481,1,2222
481,1,2223
482,1,2228
482,1,2229
482,1,2230
483,1,2231
483,1,2232
484,1,2236
484,1,2238
486,1,2247
488,1,2255
488,1,2256
489,1,2260
489,1,2262
489,1,2263
492,1,2276
492,1,2277
494,1,2283
494,1,2284
496,1,2287
496,1,2288
498,1,2292
500,1,2296
500,1,2298
500,1,2299
501,1,2304
501,1,2305
502,1,2309
502,1,2312
503,1,2316
503,1,2317
503,1,2318
504,1,2320
504,1,2322
506,1,2329
506,1,2330
506,1,2331
506,1,2332
510,1,2344
510,1,2346
511,1,2347
511,1,2348
512,1,2352
512,1,2353
518,1,2373
518,1,2374
520,1,2383
520,1,2384
521,1,2386
521,1,2387
521,1,2388
523,1,2394
523,1,2395
524,1,2396
524,1,2397
525,1,2403
525,1,2405
527,1,2414
528,1,2421
528,1,2422
529,1,2423
529,1,2424
529,1,2425
530,1,2427
530,1,2428
531,1,2430
531,1,2431
531,1,2432
533,1,2442
533,1,2444
534,1,2446
535,1,2450
535,1,2451
535,1,2452
536,1,2454
539,1,2465
539,1,2466
540,1,2467
540,1,2468
542,1,2473
542,1,2474
542,1,2475
543,1,2479
545,1,2485
545,1,2486
545,1,2487
548,1,2496
548,1,2497
550,1,2502
550,1,2503
550,1,2504
551,1,2506
551,1,2507
554,1,2518
554,1,2519
554,1,2520
555,1,2526
555,1,2527
556,1,2532
556,1,2533
557,1,2540
559,1,2547
559,1,2548
559,1,2549
560,1,2555
561,1,2559
561,1,2560
561,1,2561
561,1,2562
562,1,2563
562,1,2564
562,1,2565
563,1,2571
563,1,2572
565,1,2579
565,1,2580
566,1,2582
567,1,2584
569,1,2591
569,1,2592
571,1,2598
571,1,2599
573,1,2612
575,1,2622
577,1,2630
577,1,2632
578,1,2633
578,1,2634
579,1,2638
579,1,2640
579,1,2641
580,1,2645
580,1,2646
580,1,2647
581,1,2651
581,1,2652
583,1,2656
583,1,2657
583,1,2658
584,1,2662
586,1,2667
586,1,2670
590,1,2686
590,1,2688
592,1,2697
594,1,2704
594,1,2706
595,1,2707
595,1,2708
595,1,2709
595,1,2710
596,1,2715
596,1,2716
598,1,2725
598,1,2726
598,1,2727
598,1,2728
599,1,2731
600,1,2734
600,1,2735
601,1,2739
601,1,2740
602,1,2744
603,1,2748
603,1,2750
603,1,2751
606,1,2759
608,1,2766
609,1,2772
610,1,2780
611,1,2784
611,1,2785
613,1,2792
613,1,2793
614,1,2795
616,1,2804
617,1,2810
617,1,2811
619,1,2817
620,1,2823
620,1,2824
621,1,2829
621,1,2830
621,1,2831
624,1,2845
625,1,2850
625,1,2851
628,1,2865
628,1,2866
631,1,2876
631,1,2877
631,1,2878
632,1,2883
636,1,2895
637,1,2896
637,1,2897
638,1,2901
638,1,2902
638,1,2903
638,1,2904
641,1,2917
643,1,2923
644,1,2928
644,1,2930
645,1,2936
645,1,2937
646,1,2941
646,1,2942
646,1,2943
647,1,2946
647,1,2947
647,1,2948
648,1,2954
649,1,2958
650,1,2964
650,1,2965
651,1,2970
651,1,2971
652,1,2977
652,1,2978
652,1,2979
653,1,2980
653,1,2981
654,1,2982
655,1,2987
657,1,2996
657,1,2997
660,1,3006
660,1,3007
661,1,3010
661,1,3011
661,1,3012
661,1,3013
662,1,3014
662,1,3015
663,1,3018
663,1,3019
663,1,3020
664,1,3023
664,1,3024
665,1,3028
665,1,3029
665,1,3030
666,1,3035
666,1,3036
667,1,3040
668,1,3044
670,1,3049
670,1,3051
670,1,3052
673,1,3062
674,1,3068
675,1,3069
675,1,3070
676,1,3071
677,1,3078
677,1,3079
678,1,3084
678,1,3086
679,1,3089
680,1,3092
681,1,3100
682,1,3105
683,1,3107
683,1,3108
683,1,3109
683,1,3110
686,1,3119
687,1,3124
687,1,3125
689,1,3135
689,1,3136
690,1,3141
690,1,3142
690,1,3143
691,1,3147
691,1,3148
693,1,3154
693,1,3155
694,1,3160
694,1,3161
694,1,3162
695,1,3165
696,1,3168
697,1,3172
697,1,3175
698,1,3182
698,1,3183
699,1,3187
699,1,3188
702,1,3193
702,1,3195
704,1,3202
704,1,3203
705,1,3207
705,1,3208
705,1,3209
705,1,3210
706,1,3212
707,1,3217
708,1,3224
709,1,3228
710,1,3234
710,1,3235
710,1,3236
715,1,3246
715,1,3247
715,1,3248
715,1,3249
716,1,3254
720,1,3267
721,1,3274
723,1,3279
723,1,3281
724,1,3286
725,1,3293
725,1,3294
727,1,3301
728,1,3306
728,1,3308
730,1,3315
730,1,3316
730,1,3318
732,1,3326
732,1,3327
732,1,3328
733,1,3330
733,1,3333
735,1,3343
735,1,3344
736,1,3350
737,1,3354
738,1,3360
739,1,3368
739,1,3369
741,1,3376
741,1,3377
741,1,3378
743,1,3382
744,1,3389
745,1,3395
746,1,3401
746,1,3402
747,1,3406
747,1,3407
749,1,3419
749,1,3420
750,1,3423
753,1,3434
755,1,3441
755,1,3442
757,1,3453
759,1,3460
760,1,3466
760,1,3467
763,1,3480
763,1,3481
764,1,3487
765,1,3492
765,1,3494
766,1,3497
766,1,3498
767,1,3499
767,1,3500
767,1,3501
768,1,3507
768,1,3509
771,1,3519
772,1,3526
772,1,3528
773,1,3531
773,1,3532
773,1,3533
773,1,3534
774,1,3540
774,1,3541
775,1,3543
775,1,3544
776,1,3549
777,1,3553
777,1,3554
777,1,3555
778,1,3559
778,1,3560
778,1,3561
778,1,3562
782,1,3572
782,1,3573
782,1,3574
783,1,3578
783,1,3579
784,1,3582
784,1,3583
784,1,3584
785,1,3588
785,1,3591
786,1,3595
786,1,3596
787,1,3601
788,1,3604
788,1,3605
789,1,3608
789,1,3610
790,1,3616
790,1,3618
790,1,3619
791,1,3624
793,1,3632
793,1,3633
793,1,3634
793,1,3635
794,1,3636
795,1,3642
796,1,3644
796,1,3645
797,1,3649
797,1,3650
798,1,3654
799,1,3658
799,1,3659
800,1,3660
800,1,3661
803,1,3666
803,1,3667
803,1,3668
803,1,3669
804,1,3673
804,1,3675
805,1,3679
806,1,3685
806,1,3686
807,1,3689
807,1,3690
807,1,3691
810,1,3700
810,1,3702
810,1,3703
811,1,3707
811,1,3708
812,1,3711
814,1,3722
815,1,3727
815,1,3728
816,1,3731
816,1,3732
816,1,3733
817,1,3737
817,1,3738
818,1,3739
818,1,3741
819,1,3744
819,1,3746
820,1,3747
820,1,3748
820,1,3749
823,1,3760
825,1,3770
825,1,3771
825,1,3772
827,1,3775
829,1,3785
829,1,3786
831,1,3795
832,1,3797
832,1,3798
833,1,3801
833,1,3803
835,1,3814
836,1,3821
838,1,3825
838,1,3826
840,1,3834
840,1,3835
841,1,3837
841,1,3839
842,1,3844
842,1,3845
843,1,3848
843,1,3849
843,1,3850
844,1,3855
844,1,3856
845,1,3860
845,1,3862
846,1,3866
846,1,3867
848,1,3879
848,1,3880
849,1,3881
849,1,3883
850,1,3890
850,1,3891
851,1,3896
851,1,3898
852,1,3903
853,1,3909
853,1,3910
855,1,3916
855,1,3917
856,1,3921
856,1,3922
857,1,3929
861,1,3946
861,1,3947
862,1,3952
863,1,3957
864,1,3963
864,1,3965
865,1,3969
865,1,3970
865,1,3971
867,1,3977
867,1,3978
867,1,3979
867,1,3980
869,1,3985
870,1,3993
871,1,3999
871,1,4000
873,1,4007
873,1,4009
873,1,4010
875,1,4015
875,1,4017
876,1,4022
877,1,4024
879,1,4033
879,1,4034
879,1,4035
879,1,4036
880,1,4042
880,1,4043
882,1,4052
882,1,4053
886,1,4063
886,1,4064
886,1,4065
886,1,4066
887,1,4067
887,1,4068
887,1,4069
890,1,4080
890,1,4081
890,1,4082
891,1,4087
891,1,4088
891,1,4089
892,1,4094
892,1,4095
893,1,4101
893,1,4103
893,1,4104
894,1,4111
895,1,4114
895,1,4115
895,1,4116
897,1,4125
897,1,4126
897,1,4127
897,1,4128
898,1,4133
898,1,4134
898,1,4135
899,1,4138
899,1,4140
900,1,4141
900,1,4142
901,1,4145
901,1,4146
901,1,4147
901,1,4148
902,1,4154
902,1,4155
904,1,4162
905,1,4164
906,1,4166
906,1,4167
907,1,4171
907,1,4172
907,1,4173
907,1,4174
908,1,4175
908,1,4176
911,1,4181
911,1,4184
912,1,4189
912,1,4191
913,1,4195
913,1,4196
913,1,4197
913,1,4198
914,1,4201
914,1,4202
915,1,4208
915,1,4209
915,1,4210
916,1,4213
916,1,4214
917,1,4218
919,1,4226
919,1,4228
919,1,4229
920,1,4230
920,1,4231
920,1,4232
921,1,4236
922,1,4239
922,1,4240
922,1,4241
924,1,4250
925,1,4254
925,1,4255
927,1,4261
927,1,4262
927,1,4263
927,1,4264
928,1,4265
929,1,4268
929,1,4271
930,1,4272
932,1,4281
932,1,4282
933,1,4285
936,1,4293
936,1,4294
937,1,4300
938,1,4304
938,1,4306
938,1,4307
940,1,4316
941,1,4317
941,1,4318
941,1,4319
941,1,4320
942,1,4325
944,1,4328
945,1,4334
947,1,4346
949,1,4353
949,1,4355
949,1,4356
951,1,4360
951,1,4361
952,1,4366
952,1,4367
952,1,4368
953,1,4371
953,1,4372
956,1,4375
956,1,4376
956,1,4377
956,1,4378
957,1,4380
957,1,4381
958,1,4384
958,1,4385
958,1,4386
959,1,4390
959,1,4391
961,1,4395
961,1,4396
961,1,4397
